Date,Day,Henry USD/MMBtu,AECO 5A USD/MMBtu,AECO 5A Cad/GJ,Township,Air Temp. Min. (°C),Air Temp. Max. (°C),Precip. (mm),Wind Speed 10 m Avg. (km/h),Township,Air Temp. Min. (°C),Air Temp. Max. (°C),Precip. (mm),Wind Speed 10 m Avg. (km/h)
9/9/2023,Saturday,2.52,1.883,2.4315,T024R01W5,6.14,21.25,0,10.26,T052R24W4,6.43,23.6,0,4.47
9/10/2023,Sunday,2.52,1.883,2.4315,T024R01W5,5.35,22.11,0,15.43,T052R24W4,9.36,25.07,0,13.5
9/11/2023,Monday,2.52,1.97,2.5366,T024R01W5,5.86,24.58,0,9.58,T052R24W4,12,26.11,0,14.41
9/12/2023,Tuesday,2.505,2.082,2.6747,T024R01W5,12.62,23.95,0.4,10.56,T052R24W4,12.13,21.64,0.6,8.33
9/13/2023,Wednesday,2.705,2.0586,2.641,T024R01W5,10.34,20.69,0,9.48,T052R24W4,10.31,21.19,3.41,7.17
9/14/2023,Thursday,2.755,2.0314,2.6019,T024R01W5,5.45,20.11,0,6.24,T052R24W4,6.84,18.91,0,10.76
9/15/2023,Friday,2.81,1.963,2.5136,T024R01W5,3.4,25.64,0,7.95,T052R24W4,6.19,25.45,0,11.91
9/16/2023,Saturday,2.74,1.963,2.5136,T024R01W5,9.96,28.56,0,12.16,T052R24W4,6.02,23.77,0,7.09
9/17/2023,Sunday,2.74,1.963,2.5136,T024R01W5,9.3,25.54,0,12.77,T052R24W4,7.15,21.18,0,7.09
9/18/2023,Monday,2.74,1.9417,2.4813,T024R01W5,8.09,20.24,1.5,13.95,T052R24W4,7.05,16.38,0,10.92
9/19/2023,Tuesday,2.565,2.035,2.5911,T024R01W5,3.54,13.26,2.2,8.18,T052R24W4,2.96,17.78,0,7.36
9/20/2023,Wednesday,2.745,1.9315,2.4576,T024R01W5,3.84,8.91,0,18.14,T052R24W4,6.3,15.11,0.1,8
9/21/2023,Thursday,2.765,1.8496,2.3643,T024R01W5,2.65,15.74,0,9.53,T052R24W4,2.06,18.43,0.1,9.19
9/22/2023,Friday,2.695,1.8032,2.3024,T024R01W5,2.53,19.92,0,12.14,T052R24W4,6.3,22.22,0,15.45
9/23/2023,Saturday,2.61,1.8032,2.3024,T024R01W5,6.98,21.83,0,13.98,T052R24W4,11.56,22.49,0,18.28
9/24/2023,Sunday,2.61,1.8032,2.3024,T024R01W5,7.29,20.15,0,11.71,T052R24W4,7.33,19.97,0,5.46
9/25/2023,Monday,2.61,1.7473,2.2317,T024R01W5,3.54,19.92,0,11.87,T052R24W4,3.15,21.95,0,11.95
9/26/2023,Tuesday,2.61,1.8439,2.3614,T024R01W5,8.5,21.59,0,18.77,T052R24W4,10.68,20.73,0,8.28
9/27/2023,Wednesday,2.6,1.9087,2.4451,T024R01W5,6.84,16.12,0,10.38,T052R24W4,5.85,18.9,0.2,7.06
9/28/2023,Thursday,2.71,1.8912,2.4155,T024R01W5,3.23,16.02,0.3,9.46,T052R24W4,4.61,17.92,2.91,5.38
9/29/2023,Friday,2.745,1.8203,2.3356,T024R01W5,-0.56,13.7,0,9.47,T052R24W4,1.05,9,1.21,7.82
9/30/2023,Saturday,2.745,1.8203,2.3356,T024R01W5,3.21,5.71,4.61,13.12,T052R24W4,-0.46,9.3,0,4.49
10/1/2023,Sunday,2.695,1.8203,2.3356,T024R01W5,2.4,12.38,0.61,11.63,T052R24W4,-0.91,14.15,0,9.74
10/2/2023,Monday,2.695,1.8927,2.4285,T024R01W5,0.55,17.93,0,9.86,T052R24W4,5.14,16.02,0.1,8.04
10/3/2023,Tuesday,2.71,1.8147,2.3601,T024R01W5,1.3,15.13,0,7.53,T052R24W4,5.26,15.71,0,9.2
10/4/2023,Wednesday,2.73,1.6821,2.1912,T024R01W5,2.71,12.61,0.1,14.61,T052R24W4,5.13,14.07,1.27,18.49
10/5/2023,Thursday,2.91,1.1705,1.5241,T024R01W5,-0.03,9.88,0,11.11,T052R24W4,-1.35,8.25,0,14.93
10/6/2023,Friday,2.94,1.4483,1.8748,T024R01W5,-1.77,20.99,0,10.44,T052R24W4,0,21.64,0,10
10/7/2023,Saturday,3.15,1.4483,1.8748,T024R01W5,4.68,23.2,0,11.73,T052R24W4,8.12,24.79,0.1,7.59
10/8/2023,Sunday,3.15,1.4483,1.8748,T024R01W5,3.58,25.63,0,9.21,T052R24W4,6.96,24.07,0,8.61
10/9/2023,Monday,3.15,1.4483,1.8748,T024R01W5,5.55,25.17,0,10.43,T052R24W4,5.47,24.63,0,5.47
10/10/2023,Tuesday,3.3,1.8712,2.4087,T024R01W5,8.56,20.76,0,14.53,T052R24W4,4.56,22.78,0,8.01
10/11/2023,Wednesday,3.3,1.8724,2.4168,T024R01W5,5.13,10.66,8.5,13.69,T052R24W4,6.78,15.85,0,8.34
10/12/2023,Thursday,3.175,2.0427,2.6446,T024R01W5,5.38,9.1,4.1,14.55,T052R24W4,4.36,15.84,0,7.2
10/13/2023,Friday,3.155,1.7618,2.28,T024R01W5,3.55,9.45,0,16.18,T052R24W4,2.38,12.7,0,18.05
10/14/2023,Saturday,3.12,1.7618,2.28,T024R01W5,1.65,13.29,0,9.2,T052R24W4,3.65,14.01,0,17.28
10/15/2023,Sunday,3.12,1.7618,2.28,T024R01W5,3.73,18.23,0,12.74,T052R24W4,1.5,18.24,0,5.1
10/16/2023,Monday,3.12,1.4021,1.8096,T024R01W5,2.85,12.62,0,6.99,T052R24W4,0.8,16.27,0,8.2
10/17/2023,Tuesday,2.995,1.6076,2.0759,T024R01W5,5.83,15.47,7.68,16.93,T052R24W4,4.98,13.03,0,10.62
10/18/2023,Wednesday,2.925,1.6859,2.1887,T024R01W5,5.25,20.03,0.1,18.65,T052R24W4,5.48,20.9,0,9.5
10/19/2023,Thursday,2.9,1.694,2.2022,T024R01W5,5.61,21.25,0,15.41,T052R24W4,5.33,21.43,0,10.24
10/20/2023,Friday,2.82,1.644,2.1337,T024R01W5,1.18,11.72,0,7.23,T052R24W4,2.04,13.92,0,10.9
10/21/2023,Saturday,2.61,1.644,2.1337,T024R01W5,0.09,9.64,0,12.62,T052R24W4,-0.8,12.07,0,9.97
10/22/2023,Sunday,2.61,1.644,2.1337,T024R01W5,1.01,5.05,0,9.52,T052R24W4,-2.89,1.54,0.1,10.98
10/23/2023,Monday,2.61,1.8211,2.3612,T024R01W5,-7.56,1.48,7.38,10,T052R24W4,-8.19,-2.88,1.27,13.89
10/24/2023,Tuesday,2.655,1.9288,2.5129,T024R01W5,-13.67,-7.36,1.95,4.58,T052R24W4,-9.62,-5.1,0,7.02
10/25/2023,Wednesday,2.83,1.9027,2.484,T024R01W5,-16.69,-8.24,0,2.77,T052R24W4,-10.82,-4.05,0,6.68
10/26/2023,Thursday,2.855,1.8593,2.4381,T024R01W5,-16.74,-6.81,0.2,8.47,T052R24W4,-8.59,-3.86,0.78,8.72
10/27/2023,Friday,2.87,2.0567,2.7034,T024R01W5,-12.46,-3.48,0.2,10.64,T052R24W4,-7.45,-2.75,0.1,8.46
10/28/2023,Saturday,3.225,2.0567,2.7034,T024R01W5,-9.83,-0.46,0,15.73,T052R24W4,-7.54,-0.98,0,12.12
10/29/2023,Sunday,3.225,2.0567,2.7034,T024R01W5,-10.82,3.06,0.31,5.94,T052R24W4,-7.94,3.46,0,6.75
10/30/2023,Monday,3.225,1.8909,2.4785,T024R01W5,-4.85,3.79,0,11.08,T052R24W4,-5.32,1.06,0,9.89
10/31/2023,Tuesday,3.17,1.9917,2.6208,T024R01W5,-4.1,7.97,0,7.65,T052R24W4,-1.03,7.15,0,8.43
11/1/2023,Wednesday,3.32,2.0243,2.6637,T024R01W5,-5.92,6.27,0,5.22,T052R24W4,-1.67,5.65,0,6.59
11/2/2023,Thursday,3.185,1.9961,2.6089,T024R01W5,-1.36,4.3,1.04,9.56,T052R24W4,-3.32,5.28,0,6.51
11/3/2023,Friday,3.115,2.0081,2.6023,T024R01W5,-3.6,10.95,0,8.86,T052R24W4,-2.14,6.28,0,7.71
11/4/2023,Saturday,3.01,2.0081,2.6023,T024R01W5,-0.41,11.79,0,10.19,T052R24W4,-0.99,7.11,0,9.09
11/5/2023,Sunday,3.01,2.0081,2.6023,T024R01W5,2.79,13.03,0,13.08,T052R24W4,-2.66,3.92,0,4.32
11/6/2023,Monday,3.01,1.8351,2.3765,T024R01W5,-3.23,8.71,0,6.75,T052R24W4,-4.16,6.57,0.09,7.41
11/7/2023,Tuesday,2.67,1.6242,2.1201,T024R01W5,-2.31,9.16,0,10.34,T052R24W4,-1.91,2.79,0,8.03
11/8/2023,Wednesday,2.035,1.8236,2.3854,T024R01W5,-5.55,7.9,0,11.47,T052R24W4,-1.05,5.26,0.09,14.56
11/9/2023,Thursday,2.21,1.9332,2.5231,T024R01W5,-6.01,7.16,0,8.51,T052R24W4,-4.2,6.47,0,7.27
11/10/2023,Friday,2.645,1.9332,2.5231,T024R01W5,-3.36,8.47,0,16.96,T052R24W4,-3.24,8.04,0,10.98
11/11/2023,Saturday,2.645,1.9332,2.5231,T024R01W5,-4.88,12.23,0,21.44,T052R24W4,-3.14,8.93,0,8.92
11/12/2023,Sunday,2.645,1.9332,2.5231,T024R01W5,-2.41,8.14,0,12.33,T052R24W4,-2.29,8.48,0,8.14
11/13/2023,Monday,2.645,2.0129,2.6381,T024R01W5,-4.65,13.59,0,13.82,T052R24W4,-1.93,5.4,0,11.39
11/14/2023,Tuesday,2.605,2.0401,2.6517,T024R01W5,-4.74,6.14,0,16.9,T052R24W4,-4.09,6.52,0,9.51
11/15/2023,Wednesday,2.755,2.0993,2.7193,T024R01W5,-5.78,3.54,2.8,10.73,T052R24W4,-5.82,2.07,0,7.96
11/16/2023,Thursday,2.87,2.0583,2.6872,T024R01W5,-10.77,7.03,0.21,11.65,T052R24W4,-9,4.98,0,6.81
11/17/2023,Friday,2.895,1.8545,2.4155,T024R01W5,1.86,15.03,0,15.57,T052R24W4,-1.29,14.63,0,6.22
11/18/2023,Saturday,2.615,1.8545,2.4155,T024R01W5,-2.29,11.24,0,10.36,T052R24W4,-2.37,12.15,0,5.48
11/19/2023,Sunday,2.615,1.8545,2.4155,T024R01W5,-0.73,13.09,0.1,17.33,T052R24W4,-3.43,10.51,0.17,7.75
11/20/2023,Monday,2.615,1.7986,2.3391,T024R01W5,-3.24,5.77,0,13.92,T052R24W4,-3.22,6.43,0.09,13
11/21/2023,Tuesday,2.5,1.8179,2.3593,T024R01W5,-2.69,14.8,0,14.76,T052R24W4,-3.43,2.05,0,7.63
11/22/2023,Wednesday,2.625,1.9322,2.5153,T024R01W5,-3.12,2.98,0.52,7.15,T052R24W4,-6.41,-1.62,0,6.46
11/23/2023,Thursday,2.715,1.9322,2.5153,T024R01W5,-6.72,0.63,0.21,8.74,T052R24W4,-5.22,3.41,0,5.81
11/24/2023,Friday,2.715,1.9322,2.5153,T024R01W5,-10.58,3.34,0,8.48,T052R24W4,-7.57,3.54,0,8.59
11/25/2023,Saturday,2.715,1.9322,2.5153,T024R01W5,-7.05,5.06,0,14.12,T052R24W4,-7.44,3.63,0,12.64
11/26/2023,Sunday,2.715,1.9322,2.5153,T024R01W5,-6.6,4.01,0,10.69,T052R24W4,-5.76,3.21,0,6.82
11/27/2023,Monday,2.715,1.8144,2.3449,T024R01W5,-7.08,8.91,0,11.77,T052R24W4,-5.66,3.68,0,7.54
11/28/2023,Tuesday,2.735,1.906,2.4505,T024R01W5,-4.17,7.71,0,11.88,T052R24W4,-2.24,8.55,0,7.13
11/29/2023,Wednesday,2.785,1.8903,2.436,T024R01W5,-7.44,3.46,0,11.31,T052R24W4,-4.74,2.55,0.09,12.94
11/30/2023,Thursday,2.7,1.8949,2.4403,T024R01W5,-9.21,-1.68,0,8.36,T052R24W4,-10.89,-1.42,0,4.91
12/1/2023,Friday,2.765,1.7784,2.2748,T024R01W5,-11.81,0.51,0,7.21,T052R24W4,-11.95,-5.8,0,5.74
12/2/2023,Saturday,2.585,1.7784,2.2748,T024R01W5,-7.53,3.78,0,13.88,T052R24W4,-12.76,0.23,0,4.19
12/3/2023,Sunday,2.585,1.7784,2.2748,T024R01W5,-7.05,3.35,0,13.87,T052R24W4,-7.93,2.75,0.6,7.49
12/4/2023,Monday,2.585,1.6213,2.0806,T024R01W5,0.56,7.55,0,17.58,T052R24W4,-5.76,3.07,0,5.85
12/5/2023,Tuesday,2.545,1.607,2.0683,T024R01W5,0.48,16.56,0,12.81,T052R24W4,-2.15,4.59,0,5.95
12/6/2023,Wednesday,2.73,1.5523,1.9985,T024R01W5,-2.74,8.03,0,9.42,T052R24W4,-3.82,3.25,0,3.66
12/7/2023,Thursday,2.73,1.4591,1.8806,T024R01W5,-2.39,2.02,3.26,15.92,T052R24W4,-7.29,1.12,2.78,6.86
12/8/2023,Friday,2.52,1.433,1.8467,T024R01W5,-6.21,-2.31,5.83,6.57,T052R24W4,-10.7,-3.87,0.2,4.71
12/9/2023,Saturday,2.575,1.433,1.8467,T024R01W5,-13.76,0.33,0,10.75,T052R24W4,-12.1,-4.32,0,7.23
12/10/2023,Sunday,2.575,1.433,1.8467,T024R01W5,-4.17,5.91,0,18.34,T052R24W4,-11.17,3.2,0,5.75
12/11/2023,Monday,2.575,1.2383,1.5927,T024R01W5,-8.15,0.97,0,10.87,T052R24W4,-9.79,-0.94,0,9.02
12/12/2023,Tuesday,2.38,1.3325,1.7193,T024R01W5,-8.67,2.5,0,9.29,T052R24W4,-11.48,3.17,0,7.01
12/13/2023,Wednesday,2.375,1.2857,1.6537,T024R01W5,-6.52,12.84,0,11.33,T052R24W4,-4.36,7.53,0,8.08
12/14/2023,Thursday,2.33,1.3324,1.6931,T024R01W5,-0.56,9.37,0.99,11.34,T052R24W4,-2.06,6.39,0,4.79
12/15/2023,Friday,2.38,1.4036,1.779,T024R01W5,-6.58,4.49,0,10.11,T052R24W4,-3.11,1.56,0,11.43
12/16/2023,Saturday,2.435,1.4036,1.779,T024R01W5,-1.58,10.01,0,13.24,T052R24W4,-3.08,4.33,0.2,8.32
12/17/2023,Sunday,2.435,1.4036,1.779,T024R01W5,-4.75,5.35,0,13.93,T052R24W4,-7.57,0.65,0,9.27
12/18/2023,Monday,2.435,1.4726,1.8695,T024R01W5,-1.61,6.85,0,9.55,T052R24W4,-6.45,6.5,0,5.57
12/19/2023,Tuesday,2.585,1.321,1.6703,T024R01W5,-3.79,-1.13,0,7.63,T052R24W4,-3,0.12,0.2,13.74
12/20/2023,Wednesday,2.45,1.3083,1.6523,T024R01W5,-4.23,9.98,0,14.15,T052R24W4,-4.75,0.89,0,7.55
12/21/2023,Thursday,2.485,1.2828,1.6164,T024R01W5,-1.08,7.36,0,12.27,T052R24W4,-5.32,5.14,0,8.41
12/22/2023,Friday,2.475,1.2502,1.5713,T024R01W5,-0.38,10.41,0,11.9,T052R24W4,-3.63,6.99,0,7.66
12/23/2023,Saturday,2.495,1.2502,1.5713,T024R01W5,-8.97,1.73,1.19,13.56,T052R24W4,-5.64,4.73,0,15.49
12/24/2023,Sunday,2.495,1.2502,1.5713,T024R01W5,-13.25,-0.18,0,8.09,T052R24W4,-11.14,-0.53,0,7.54
12/25/2023,Monday,2.495,1.2502,1.5713,T024R01W5,-11.44,3.65,0,8,T052R24W4,-11.8,3.38,0,5.92
12/26/2023,Tuesday,2.495,1.2502,1.5713,T024R01W5,-6.18,8.78,0,15.03,T052R24W4,-5.83,9.24,0,6.7
12/27/2023,Wednesday,2.48,1.2793,1.6009,T024R01W5,-5.57,5.39,0,7.87,T052R24W4,-8.77,3.7,0,8.37
12/28/2023,Thursday,2.625,1.3343,1.67,T024R01W5,0.49,9.71,0,15.93,T052R24W4,-4.99,9.84,0,6.33
12/29/2023,Friday,2.55,1.3208,1.6531,T024R01W5,-3.74,6.29,0,6.38,T052R24W4,-7.34,5.19,0,5.01
12/30/2023,Saturday,2.55,1.3208,1.6531,T024R01W5,-5.68,3.92,0,7.22,T052R24W4,-3.35,3.86,0,12.2
12/31/2023,Sunday,2.55,1.3208,1.6531,T024R01W5,-0.79,9.86,2.27,10.39,T052R24W4,-6.19,5.45,0,3.91
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
