Date,Henry USD/MMBtu,AECO 5A USD/MMBtu,AECO 5A Cad/GJ,Electricity_Daily_Average,Electricity_Daily_On_Peak_Average,Electricity_Daily_Off_Peak_Average,Electricity_30Ravg Average,Electricity_30Ravg_On_Peak_Average,Electricity_30Ravg_ Off_Peak_Average,Measured Receipts Volume (103M3),NGTL_Storage_Receipts_Volume_(103M3),NGTL_Gordondale_Receipts_Volume_(103M3),NGTL_Groundbirch_East_Receipts_Volume_(103M3),NGTL_Intra_Provincial_Deliveries_Volume_(103M3),NGTL_Border_Deliveries_Volume_(103M3),NGTL_Empress_Deliveries_Volume_(103M3),NGTL_ABC_Deliveries_Volume_(103M3),NGTL_McNeil_Deliveries_Volume_(103M3),NGTL_Gordondale_Deliveries_Volume_(103M3),NGTL_Storage_Deliveries_Volume_(103M3)
7/1/2023,2.515,1.9394,2.4334,25.91,21.86,34.02,183.85,248.11,55.35,413953.6,1.5,2882.3,4212.5,186294.1,218641.5,105977,76526,24887.2,0,37037.7
7/2/2023,2.515,1.9394,2.4334,30.83,26.73,39.02,173.76,233.57,54.15,411511.9,1.4,2686.6,3783.2,199457.5,216541.5,104743.2,76197.6,24440.6,0,46326.5
7/3/2023,2.515,1.9394,2.4334,38.09,36.93,40.41,161.14,216.66,50.1,409576.4,1.2,2845.6,4713.5,197538.6,212960.5,104634.1,75384.5,21623.7,0,39574.3
7/4/2023,2.515,1.9394,2.4334,135.37,172.94,60.25,163.45,220.43,49.5,401227.4,4,2661.1,3862,185271.9,212086.3,105769.6,74115.7,21012.8,0,23575.2
7/5/2023,2.515,1.9893,2.5027,219.99,277.12,105.72,156.48,209.69,50.06,392622.1,455.8,2786.7,4229.3,187040.1,199693.4,103991.9,64442.7,21049.3,0,26084.1
7/6/2023,2.64,2.0247,2.5632,135.3,139.5,126.89,147.28,194.57,52.71,397341.4,428.8,3364,2901.5,183296,197006.7,102596.9,65371.1,18729.6,0,21315.8
7/7/2023,2.515,1.8954,2.387,225.99,239.58,198.81,136.55,177.12,55.41,397116.1,321.1,2994.4,2678.1,193666.3,197350.4,101701.3,65464.9,19049.7,0,30653.6
7/8/2023,2.485,1.8954,2.387,319.65,384.77,189.4,135.87,174.59,58.43,395064.3,0.3,3082.2,2654.1,188076.7,199041.6,99447.6,68618.2,19961.8,0,27443.4
7/9/2023,2.485,1.8954,2.387,326.58,419.5,140.76,138.46,176.67,62.04,391978.6,201,2250.6,1768.2,181267.5,203399,102572.2,68936.1,20907,0,19999.7
7/10/2023,2.485,2.0593,2.5921,130.26,142.87,105.04,141.57,180.05,64.62,398705.4,403.7,3143.4,3188.6,176484,200139.2,100518.6,68407.8,20701.1,0,15849.1
7/11/2023,2.57,1.9274,2.4203,109,123.2,80.58,141.1,178.19,66.9,398749.9,0.6,3466.2,3953.3,195635.2,199527.7,99297.1,68814.1,20826.8,0,33457.1
7/12/2023,2.59,1.8695,2.3355,151.45,169.61,115.13,131.4,162.66,68.87,396296.6,0.7,3991,3103,193471.4,204834.2,101809.7,70330.1,22315.3,0,32659.3
7/13/2023,2.55,1.9824,2.4668,75.43,86.13,54.04,132.44,164.03,69.26,403819.2,182.8,5083.2,2710.6,185526.1,208964.6,105837.9,70481.7,21999.5,0,25120.7
7/14/2023,2.5,1.6732,2.0938,114.81,133.34,77.77,135.23,167.46,70.75,404268.7,1.7,5053.9,3162.7,194625.6,207811.8,107356.7,67804.7,21647,0,31889.6
7/15/2023,2.49,1.6732,2.0938,154.2,176.34,109.92,138.76,171.25,73.79,411972.9,3564.9,4360.4,2539.5,178523.8,206533.2,104358.1,68778.6,21984.8,0,18066.1
7/16/2023,2.49,1.6732,2.0938,140.91,109.91,202.92,142.6,173.97,79.84,404673.1,0.2,3522,4328,187681.8,205862.1,105931.4,65290.3,23058.8,0,31015.5
7/17/2023,2.49,1.8912,2.3614,121.17,159.97,43.56,144.54,176.63,80.36,398680.2,252.4,5098.4,8418.3,189329.8,209751.1,102611.9,73303.7,22444.3,0,30180.8
7/18/2023,2.43,1.9994,2.4975,102.68,114.85,78.36,145.93,178.16,81.49,408240,1342.3,6290.3,7972.8,184492.1,208450.6,104012.2,71636.6,21369.1,0,23010.7
7/19/2023,2.52,1.8937,2.3623,188.47,247.25,70.91,151.34,185.35,83.33,409523.3,1363.3,6382.8,9631.4,195557.2,205730.5,103167.6,70665.3,20747.2,0,33200
7/20/2023,2.51,1.8703,2.3371,258.75,345.12,86.02,158.43,195.49,84.32,409836.4,1323.5,6399.3,9050.8,195576,209225.3,105267.5,70799.3,22063,0,32443.5
7/21/2023,2.615,1.7779,2.2275,347.7,463.83,115.44,167.89,209.16,85.34,414467.6,515.8,5652.6,7512.2,199556.3,205770.3,105783.7,67108.8,21256.9,0,35740.2
7/22/2023,2.605,1.7779,2.2275,100.28,96.8,107.24,167.81,208.16,87.11,404434.4,110.8,3862,10179,194203,206678.5,104014.2,68727.7,22387.1,0,33065.1
7/23/2023,2.605,1.7779,2.2275,223.09,315.11,39.04,170.99,212.96,87.06,405015,1.7,3672.4,9306.8,190957.4,206218,105057.3,68718.7,20996.5,0,31734.9
7/24/2023,2.605,2.0355,2.5382,358.16,500.34,73.81,181.16,227.67,88.13,407563.3,349.4,2723.6,14571.2,181475.6,206452.2,106417.4,68225.3,21220.7,0,25910.3
7/25/2023,2.67,1.9973,2.4952,97.23,102.52,86.64,182.61,228.95,89.94,402157.7,4.5,3811.1,11592.8,192984.2,204059.7,105142.6,66652,21716.4,0,39443.7
7/26/2023,2.65,1.918,2.4034,89.89,67.64,134.4,168.82,207.77,90.93,407049.7,0.1,4532.2,12388.1,188201.1,208124.7,106599.4,67945.2,22984,0,27395.1
7/27/2023,2.605,1.7991,2.2502,95.89,56.35,174.96,166.15,201.61,95.22,416567.1,5.3,3205.4,12258.7,192869.2,208447.1,106168.1,68066.4,23006.6,0,28316.8
7/28/2023,2.48,1.7298,2.1687,170.67,189.76,132.49,160.32,191.49,98,414238.2,6.7,4233.8,4225,194272.6,215482.4,106615.6,74979.6,22967.1,0,30532.3
7/29/2023,2.515,1.7298,2.1687,59,53.14,70.72,158.24,188.05,98.64,416408,2,3949.6,6957.7,193566.1,213228.9,106554.2,75988.5,20049.7,0,35626.8
7/30/2023,2.515,1.7298,2.1687,90.19,114.86,40.84,154.56,182.93,97.84,415200.8,1.9,3838.1,6173.9,196420.1,208864.5,106889.7,74565.8,16845.7,0,38619.9
7/31/2023,2.515,1.9896,2.4819,167.95,225.92,52.01,159.3,189.73,98.44,416769.5,1.8,4004.1,5940.1,202982.5,204303.6,106687.1,73548.3,14509.9,0,41277.2
8/1/2023,2.57,1.9422,2.4469,105.55,123.77,69.1,161.79,192.97,99.44,413729.6,245.5,3458.2,7541.9,207244.3,200178.7,98653.9,73388.6,18653.2,0,46896.9
8/2/2023,2.49,1.9585,2.4751,132.65,152.96,92.03,164.94,196.83,101.16,413147.2,183.1,2426.2,8120.2,201827.2,203425.5,98429.4,71682.5,24013.1,0,42417
8/3/2023,2.43,1.9257,2.4353,53.53,55.94,48.73,162.21,192.93,100.78,414164.7,186.6,3681.3,8878.6,209898,201133.4,95328.2,74299.6,20721.5,0,49827.1
8/4/2023,2.47,1.9547,2.4713,101.12,104.78,93.79,158.25,187.19,100.38,417204.2,159.5,4160.1,6773.1,204933.3,208987.6,100692.5,74325.2,22812.3,0,42437.2
8/5/2023,2.525,1.9547,2.4713,131.39,164.59,65,158.12,188.02,98.31,422738,0.3,5577.1,5514,211465.8,205202.3,98696.3,73171.3,22257.7,0,49978.2
8/6/2023,2.525,1.9547,2.4713,76.4,68.34,92.52,153.14,182.32,94.77,423306.5,0.2,5558.5,6918.1,207193.4,204029.4,98317.5,73928.2,20618.6,0,48171.4
8/7/2023,2.525,1.9547,2.4713,205.81,246.07,125.28,149.34,177.69,92.63,413320.2,0,5212.9,6208.4,206170.3,199550.3,98452.1,71672,18472.7,0,45643.8
8/8/2023,2.65,2.146,2.7372,222.26,238.59,189.59,145.86,171.66,94.26,392958,1,4288.1,4321,198419.2,196382.2,99780.3,68279.2,18771.2,0,39410.4
8/9/2023,2.77,2.3349,2.9754,55.57,51.01,64.7,143.37,168.6,92.92,389735.8,2,4177.9,3161.6,185216.7,195770.5,99752.3,67063.2,19171.3,0,30469.9
8/10/2023,2.91,2.327,2.9565,61.49,67.47,49.53,141.79,166.74,91.88,394224.5,0,3446.9,5395.3,187142.4,198163.3,95909.4,73064.5,19891,0,29879.1
8/11/2023,2.81,2.2648,2.8844,129.7,151.96,85.17,141.06,166.16,90.88,392489.4,1.8,3351.6,5639.7,193482.3,195924.9,93827.9,72194.1,20672.2,0,34101.5
8/12/2023,2.625,2.2648,2.8844,170.29,166.37,178.11,144.23,168.83,95.02,389238.3,1.5,2905.8,5264.5,190955,195361.3,92111.6,72900.5,21115.1,0,32136.8
8/13/2023,2.625,2.2648,2.8844,243.87,318.45,94.72,148.53,175,95.58,385571.4,1.8,3042.5,5308.9,193349.1,195106.6,91194.9,73974.4,20820.2,0,35179.8
8/14/2023,2.625,2.3096,2.9447,274.27,374.03,74.74,152.53,181.59,94.41,391652.3,359.7,3751.7,5528.1,186032.9,192364,89808.5,73003.4,20480.7,0,26252.2
8/15/2023,2.735,2.0827,2.6597,292.91,386.42,105.9,157.6,190.81,91.18,407514.6,146.3,4148,5083.8,197696,190131.7,92147.7,68395.5,20347.5,0,37588.9
8/16/2023,2.655,1.9714,2.5257,322.37,412.89,141.33,164.3,199.24,94.44,403316.7,1.9,4067.2,5544.9,207789.9,197042.9,94357.3,72629.4,19884.1,0,47373.8
8/17/2023,2.545,2.0168,2.5853,243.67,339.15,52.71,169,206.71,93.58,407211.8,195.7,4310,6575.1,198055.9,197745.3,96272.2,72299.9,18987.9,0,40398
8/18/2023,2.555,1.9186,2.4658,95.06,121.52,42.14,165.89,202.52,92.62,405718.5,1.6,4183,3605.9,202843.1,202302.8,97981.1,76244,17905.9,0,44745.8
8/19/2023,2.45,1.9186,2.4658,126.28,157.88,63.09,161.47,196.28,91.86,406995.1,12.2,3120.4,3587.4,199193.3,201575.2,98729.1,76185.9,16826.8,0,38333.5
8/20/2023,2.45,1.9186,2.4658,66.09,56.24,85.81,152.09,182.7,90.87,407257.4,0,3140.8,3757.5,206692.8,200131.9,99091.9,75133.3,15562.1,0,48195.2
8/21/2023,2.45,2.0292,2.6093,176.94,209.62,111.57,154.64,186.46,91.01,404740.1,2.1,3622.3,4066.2,203313.4,194832.8,97202.4,68580.3,18622.8,0,40156.7
8/22/2023,2.575,2.0281,2.6044,467.97,622.96,157.99,162.81,196.72,94.98,404291.5,0.8,4050.1,2334.9,194007.2,197150.6,97959.6,69934.5,19008.3,0,31913.9
8/23/2023,2.605,1.9756,2.5359,74.28,39.86,143.13,153.34,181.37,97.29,401643.4,1.6,3930,2901.3,191625.7,200707.5,100601.2,69889.8,20870.1,0,35515.4
8/24/2023,2.59,1.8757,2.4116,63.11,65.97,57.39,152.21,180.15,96.32,402914.2,0,2891.3,2279.5,199056.4,207966.9,101316.6,74159.1,21828,0,41357.7
8/25/2023,2.425,1.879,2.4274,263.57,300.19,190.32,157.99,187.9,98.18,409593.5,7.7,3003,4262.6,201913.7,208027.8,99459.9,76885.6,20938.6,0,41040.1
8/26/2023,2.465,1.879,2.4274,169.82,200.83,107.78,160.46,192.72,95.94,413768.7,8.2,3894.6,4519.7,201365.6,202160.2,93664.1,76406.8,21128.2,0,42315.4
8/27/2023,2.465,1.879,2.4274,400.99,447.63,307.72,168.14,201.31,101.78,409917.4,0.5,3825.7,4039.9,203771.8,201773.6,93442.7,75463.4,21794.8,0,42193.2
8/28/2023,2.465,2.0169,2.5998,529.53,674.51,239.58,183.82,222.03,107.41,398627.3,174,3212.3,3692.4,199146.9,199662.6,94444.1,76110.1,19477.3,0,36296.3
8/29/2023,2.585,2.0514,2.6425,406.28,572.58,73.67,194.36,237.28,108.5,400033.8,1808.3,2064.8,2154.1,187569.2,197253.8,93636.3,75439.1,17982.4,0,27405
8/30/2023,2.5,2.03,2.6012,55,50.75,63.51,190.59,231.45,108.89,405248.8,2041.9,1520.3,3929.6,196267.2,194416.8,91525.9,74808.8,18007.2,0,41333.6
8/31/2023,2.49,1.9629,2.5192,72.88,86.02,46.62,189.5,230.19,108.14,409496.4,146.6,2651.6,2680.8,202915.6,198244.3,93939.2,75494.6,19190.3,0,44579.9
9/1/2023,2.565,1.8705,2.4082,126.27,117.45,143.91,189.29,229,109.87,411541.8,305.3,2093.2,4335.1,203915.1,203271.8,99108.5,76388.7,18227.1,0,46410
9/2/2023,2.66,1.8705,2.4082,55.53,74.93,16.73,189.36,229.64,108.8,415351.5,1.4,1810.7,6424.1,201230.7,208528.2,102707.3,77205.1,19061,0,44939.5
9/3/2023,2.66,1.8705,2.4082,36.35,37.71,33.62,187.2,227.4,106.79,416313.8,0,3572.5,5153.5,201507.4,205771.7,102394.8,75197.4,18278.2,0,45396.5
9/4/2023,2.66,1.8705,2.4082,95.93,110.84,66.1,186.02,225.61,106.83,418292.8,0,3926.3,4973.7,209738.1,207087.3,104524,74878.7,17691.2,0,43427.6
9/5/2023,2.66,1.844,2.3786,77.33,53.44,125.1,186.05,225.11,107.92,409787.2,259.5,3514.9,4333.2,195972.1,204243.8,101892.4,75518.4,16679.5,0,34058.5
9/6/2023,2.6,1.8548,2.4007,189.01,184.8,197.42,185.49,223.07,110.32,403529.7,0,2446.3,1656.5,195627.2,199551.6,95627.8,76469.4,16545.7,0,32838.5
9/7/2023,2.485,1.8397,2.3857,104.21,117.47,77.7,181.55,219.03,106.59,402047.7,0,1843.9,1115.9,196423.9,195117.3,98835.1,71000.5,14997.9,0,37156
9/8/2023,2.445,1.883,2.4315,240.05,315.76,88.63,187.7,227.86,107.39,407535.6,1.7,2103.3,1909.8,196716.8,204550.2,102382.5,75009.3,16356.8,0,36031.8
9/9/2023,2.52,1.883,2.4315,103.33,91.85,126.29,189.1,228.67,109.95,404839.5,0,2127.7,1811.2,194921.4,202640.3,101346.2,72851.1,18095.5,0,40624
9/10/2023,2.52,1.883,2.4315,125.61,142.41,92.03,188.96,228.35,110.18,393644.3,0,1564.7,1842.9,186763.4,203597.1,100481.8,74831.9,17976.4,0,38436.9
9/11/2023,2.52,1.97,2.5366,193.2,272.75,34.1,189.72,231.9,105.38,383371.8,296.4,1695.8,1565.6,178332.5,196461.7,103383.5,66991.5,16033.3,0,30772.2
9/12/2023,2.505,2.082,2.6747,233.86,301.9,97.79,189.39,231.35,105.48,383305.2,240.9,1609.7,2244.2,172515.5,200084.4,102733.4,74649.2,11822.2,0,22583.9
9/13/2023,2.705,2.0586,2.641,210.63,278,75.88,187.27,228.14,105.52,384067.4,5,1434.7,2063.2,174795.2,205136.4,101637.3,80390.5,11927.5,0,23047.2
9/14/2023,2.755,2.0314,2.6019,135.38,149.97,106.2,182.02,220.26,105.53,390071.2,459.7,2603.8,2266.9,180490.6,203746.5,102618.7,77976.2,12315.6,0,27731.9
9/15/2023,2.81,1.963,2.5136,110.85,98.29,135.97,174.97,209.78,105.35,385705,979,2917.7,4236.2,183358.2,199087.2,102373.4,72966.8,10840.5,0,34050.4
9/16/2023,2.74,1.963,2.5136,222.17,310.51,45.48,174.25,208.82,105.11,395644.9,1.4,6664.2,2010.8,180599.9,206728,100333,77296.1,15482.6,0,30055.4
9/17/2023,2.74,1.963,2.5136,67.94,73.62,56.58,173.35,207.22,105.59,398391.9,0,6485.3,2994.5,179725.6,206991.7,100182.2,77382.2,16768.4,0,32983.3
9/18/2023,2.74,1.9417,2.4813,69.79,83.04,43.28,171.46,204.73,104.93,385890.8,163.7,6491.3,2254.2,183090.7,202549.9,102610.5,69795.8,17688.9,0,29913.5
9/19/2023,2.565,2.035,2.5911,110.92,88.72,155.32,172.96,205.81,107.25,392504.9,343.8,5343.4,2361.1,182858.3,204093.5,103717.1,70861.8,18483.5,0,25615.9
9/20/2023,2.745,1.9315,2.4576,95.59,104.81,77.14,170.25,202.32,106.1,395799.5,0.4,4665,2068.7,184180.5,201936.2,102937.5,69965.7,18365,0,24652.6
9/21/2023,2.765,1.8496,2.3643,173.16,186.59,146.29,160.42,187.77,105.71,394484.8,213.8,5303.2,125.6,190167.7,198701.3,100648.8,69489.2,18541.4,0,33235.8
9/22/2023,2.695,1.8032,2.3024,102.37,98.56,110,161.36,189.73,104.6,395121.1,317.4,5555.3,0,197129.7,204015.8,102888,72893.6,18358.2,0,47282
9/23/2023,2.61,1.8032,2.3024,41.93,38.13,49.55,160.65,188.8,104.34,395670.1,0,6215.9,0,190414.3,198782.3,95376,74940.6,17966.6,0,47289.3
9/24/2023,2.61,1.8032,2.3024,46.65,48.54,42.86,153.42,180.41,99.43,397986.4,3.3,6270,1645.4,200253.7,199368.3,96399,74834.8,17458.4,0,49595.3
9/25/2023,2.61,1.7473,2.2317,75.74,62.03,103.15,150.28,175.79,99.27,396581,0,5849.7,3026.8,190926.2,197343.5,96851.2,70809,18961.3,0,42487.6
9/26/2023,2.61,1.8439,2.3614,39.18,39.8,37.94,138.22,162.19,90.28,391093.4,0.1,5557.2,139.1,179456.9,206540.7,102923,74187.4,17679.8,0,30764.7
9/27/2023,2.6,1.9087,2.4451,59.06,70.93,35.33,122.54,142.07,83.47,389142.4,1.1,5635.6,0,172457.7,208032.6,101097.3,76748.6,17440.2,0,21484.6
9/28/2023,2.71,1.8912,2.4155,32.06,39.55,17.07,110.07,124.31,81.59,392525.3,0.3,5501.8,0,178996.4,204045.1,102778.1,71548.1,17714.2,0,23677.9
9/29/2023,2.745,1.8203,2.3356,125.03,146.3,82.48,112.4,127.49,82.22,398569.4,0.2,5014,3909.1,197677.5,204624.7,100981.4,75983.9,16885.9,0,34996.1
9/30/2023,2.745,1.8203,2.3356,52.94,51.27,56.28,111.74,126.33,82.54,398850.5,0,4955.3,2839.2,190086.1,202442.5,100724.4,74483.3,16462.2,0,25628.5
10/1/2023,2.695,1.8203,2.3356,69.22,80.59,46.48,109.83,125.1,79.29,395295.5,0,2403.6,5201,189910.2,188355.4,100290.2,59825.9,17425.2,0,29053
10/2/2023,2.695,1.8927,2.4285,45.29,46.43,43.01,109.49,124.15,80.17,394203.4,0,2856,6097.8,188841.7,194638.4,103267.9,62169.7,18810.9,0,29465.5
10/3/2023,2.71,1.8147,2.3601,56.25,50.99,66.76,110.16,124.6,81.27,392812.3,0,3272.5,2944.1,191120.1,194644.4,99886.1,64037.8,20311.9,0,33454.3
10/4/2023,2.73,1.6821,2.1912,31.46,37.62,19.12,108.01,122.16,79.71,402979.1,0,4205.6,6351.2,203893,190850.7,97078.4,64861.5,18421.7,0,40550
10/5/2023,2.91,1.1705,1.5241,76.44,56.54,116.25,107.98,122.26,79.41,403346.9,0.6,4240.9,5914.7,219248.3,198615.8,104844.8,64701,18768.7,0,50451.5
10/6/2023,2.94,1.4483,1.8748,89.76,66.98,135.31,104.67,118.33,77.34,403128,0,4113,6460.7,205915.9,198104.6,101714,63631.8,21961.8,0,47400.7
10/7/2023,3.15,1.4483,1.8748,115.73,164.48,18.23,105.05,119.9,75.36,404547.9,0,4765.8,7276.9,195839.8,200113.3,101048,63341.5,23700.1,0,37085
10/8/2023,3.15,1.4483,1.8748,37.87,41.28,31.05,98.31,110.75,73.44,406874.5,0,4721,7337.8,197123.8,200808.3,100578.8,63207.2,24666,0,39052
10/9/2023,3.15,1.4483,1.8748,71.61,82.64,49.54,97.26,110.44,70.88,407597.9,0,5131.2,7828.3,198251.6,199464.6,100598.1,62772.1,23774.7,0,40685.4
10/10/2023,3.3,1.8712,2.4087,151.66,214.55,25.89,98.12,112.85,68.68,404192.2,0,4339,6505.1,200358.2,200080.4,102223,65587.1,20838.9,0,41049.1
10/11/2023,3.3,1.8724,2.4168,139.54,190.44,37.75,96.34,110.1,68.8,401028.8,267.9,5291.4,6970.7,205374.9,201061,100886.9,69892.4,19730.7,0,40025
10/12/2023,3.175,2.0427,2.6446,119.5,159.58,39.35,92.52,105.36,66.85,407899.9,1.4,4903.6,7249.1,196585.9,208646.8,101106.8,76716.2,19119.3,0,26857.3
10/13/2023,3.155,1.7618,2.28,56.21,55.24,58.15,87.38,97.93,66.26,413313,0,4866.7,7441.7,204843.3,202699.5,95782.2,77556.5,18807,0,35514.2
10/14/2023,3.12,1.7618,2.28,37.25,41.99,27.76,84.11,94.34,63.65,418599.4,0,4169.9,5599,204808.7,192614.5,89319.5,74715.9,19210.8,0,38816.2
10/15/2023,3.12,1.7618,2.28,73.34,66.78,86.45,82.85,93.28,61.99,417862.4,0.1,4733.2,6680.3,205813,192977.8,89874.6,75513.5,18420.8,0,39743.1
10/16/2023,3.12,1.4021,1.8096,147.66,121.59,199.78,80.37,86.99,67.14,408436.9,6.6,5075.9,8448.5,202257.1,201275.7,95817.5,75732.5,19539.3,0,39437.2
10/17/2023,2.995,1.6076,2.0759,19.6,19.84,19.12,78.76,85.19,65.89,408512.9,1676.2,4593.7,7606.7,200279.1,203824.1,102973.3,70482.7,21029.6,0,36043.5
10/18/2023,2.925,1.6859,2.1887,27.91,29.82,24.11,77.36,83.42,65.25,398442.4,1326.3,4682.1,4536.3,196607.7,202001.9,104878.3,66968.3,20862.1,0,33421.3
10/19/2023,2.9,1.694,2.2022,38.14,33.78,46.86,74.94,81.59,61.63,399348.5,1623.8,2002.1,5477.4,193671.1,204151.5,104822.2,68941.7,21105,0,31505.6
10/20/2023,2.82,1.644,2.1337,54.57,57.28,49.13,73.57,80,60.7,413189.4,1358.1,2136.4,7179.6,203892.5,209405.1,103804.1,73585.6,22988.7,0,30359.1
10/21/2023,2.61,1.644,2.1337,55.28,47.34,71.16,69.64,75.36,58.2,418227.6,1423.9,2085.3,6735.4,211240.2,188920.2,96773.7,62174.1,20543.2,0,36003.7
10/22/2023,2.61,1.644,2.1337,105.39,136.99,42.17,69.74,76.64,55.94,413431.5,1424.3,2232.7,6700.1,216032.9,189453.7,96688.7,62663.1,20658.8,0,31226.3
10/23/2023,2.61,1.8211,2.3612,77.22,74.58,82.5,70.92,77.86,57.03,408026.9,2464,2238.3,7271,213514.8,189464.7,98511.8,61592.4,20134.4,0,21119.4
10/24/2023,2.655,1.9288,2.5129,126.57,176.11,27.49,73.58,82.11,56.52,401739.8,2694.5,3797.6,4813.8,215001.9,179444,87328.6,63766.5,19131,0,13959.6
10/25/2023,2.83,1.9027,2.484,392.16,527.43,121.62,84.13,97.62,57.14,402360.8,2057,3918.2,4181.4,214007.8,180232.9,91733.7,61460.8,16346.4,0,12360.4
10/26/2023,2.855,1.8593,2.4381,362.23,456.12,174.45,94.9,111.5,61.69,400048.5,2172.6,4406.1,3490.2,214073.3,187843.3,95409.3,63043.8,18438.2,0,15021.7
10/27/2023,2.87,2.0567,2.7034,135.25,161.57,82.61,97.44,114.52,63.26,408192.5,2395.5,8251,704.8,200700.7,197615.6,102979.4,62653.9,21093.7,0,4835.4
10/28/2023,3.225,2.0567,2.7034,55.62,44.75,77.37,98.22,114.7,65.27,419090.5,1992.7,1500.1,8616.2,202301.8,205772,108992.5,62169.9,23697.7,0,5483
10/29/2023,3.225,2.0567,2.7034,127.21,100.9,179.83,98.3,113.18,68.52,419923.7,1730.6,4296.3,5322.2,194478.2,207014.1,110738.5,61133.8,24093,0,5679.4
10/30/2023,3.225,1.8909,2.4785,130.05,179.04,32.05,100.87,117.44,67.71,418881.7,1215.6,4254.7,5372.3,196812.3,206495,109655.6,60598.5,24081.4,0,6923.6
10/31/2023,3.17,1.9917,2.6208,53.6,52.72,55.36,100.34,116.51,68.01,419545.5,1230.5,4115.7,5148.9,197388.2,214293.9,114474.4,61918.8,24179.3,0,9821.8
11/1/2023,3.32,2.0243,2.6637,163.35,109.98,270.08,104.28,118.63,75.58,418655.2,4807.7,3557.6,3546.9,194342.5,222856.1,119477.5,68174.3,22488.1,0,9626.6
11/2/2023,3.185,1.9961,2.6089,141.95,184.11,57.64,107.14,123.07,75.27,419756.2,7601,3100.3,3305.4,195329,224213.9,121354.6,69625.5,22386.8,0,6674.6
11/3/2023,3.115,2.0081,2.6023,72.85,79.94,58.68,108.52,124.48,76.59,415580.1,7208.8,3160.6,2648.3,187326.9,228993.9,121250.3,76417.8,20230.1,0,4971.2
11/4/2023,3.01,2.0081,2.6023,52.34,43.97,69.06,107.71,124.06,75.02,412226,3650.3,3694.5,3941,188676.5,204965.7,102746,72123,18928.4,0,10402.7
11/5/2023,3.01,2.0081,2.6023,48.29,51.61,42.4,106.33,123.55,71.92,412421.1,2958,4070.5,4882.9,189342.2,205168.3,101722.8,72315.8,19926.3,0,10156
11/6/2023,3.01,1.8351,2.3765,196.93,256.16,78.47,109.04,126.6,73.93,416451.4,1676,3412.3,8312.5,195979.2,208336,103923.9,77869.2,16547.3,0,11428
11/7/2023,2.67,1.6242,2.1201,62.13,70.77,44.86,109.85,127.59,74.39,409376.9,726.5,3589.4,7129.3,201296.2,199032.6,103163.6,74382.6,11742.6,0,17870.4
11/8/2023,2.035,1.8236,2.3854,34.71,33.44,37.26,108.62,125.95,73.98,406936.8,1304.7,2640.7,2307.2,188187.8,212456.8,110119.5,75915.4,18232,0,3683.9
11/9/2023,2.21,1.9332,2.5231,74.36,85.58,51.93,106.04,121.65,74.85,411353.8,7961.9,2585.2,1545.9,190493.5,223098.4,112401.6,80258.5,21782.5,0,1600.5
11/10/2023,2.645,1.9332,2.5231,37.43,35.55,41.2,102.64,116.49,74.96,419504.2,10423.1,2957.8,4072,183693.9,224986.9,113880.7,79835.5,22309.4,0,1120.6
11/11/2023,2.645,1.9332,2.5231,28.82,29.2,28.07,99.61,112.14,74.59,415232.3,4557,2914.7,4904.3,179652.9,222642.9,113148.7,78374.4,22084.9,0,1046
11/12/2023,2.645,1.9332,2.5231,120.42,167.55,26.15,101.75,115.88,73.52,414623.3,1681.4,2805.9,4824.4,184132.3,221512,113885.6,77150.4,21162.7,0,997.5
11/13/2023,2.645,2.0129,2.6381,34.18,35.19,32.16,101.65,115.66,73.67,410021.7,4197.4,5049.7,1841.4,185252.7,215954.2,116005.1,69497.5,20637.7,0,1000.5
11/14/2023,2.605,2.0401,2.6517,82.72,105.33,37.5,101.96,116.94,72.04,410579.3,7818.2,4005.8,1426.3,188866.9,217697.3,119934.2,69345.7,18337.5,0,1549.2
11/15/2023,2.755,2.0993,2.7193,140.35,190.61,39.83,101.72,119.24,66.7,417219.4,18029.7,2780.8,2312.4,197009.6,217432.6,121840.1,69113.5,16414.8,0,114.2
11/16/2023,2.87,2.0583,2.6872,95.47,54.42,177.55,104.25,120.39,71.99,419599.2,17227.5,4369.4,2905.1,188781,205445.5,122994.3,59795.3,14474.9,0,12.7
11/17/2023,2.895,1.8545,2.4155,55.69,64.64,37.8,105.18,121.56,72.44,406609.2,1220.6,4226.1,4581.7,190560.3,208716.1,124001.7,58556.3,16769.9,0,6551.6
11/18/2023,2.615,1.8545,2.4155,58.19,35.13,104.31,105.84,121.6,74.36,405663.4,1344.3,2484.9,4533.6,187505.9,211454.4,123958.4,60199.5,17431.9,0,8531.8
11/19/2023,2.615,1.8545,2.4155,43.4,43.06,44.08,105.47,121.13,74.19,413653.6,1206.2,2960.4,4567.7,194472.9,203798.9,120991.1,55424,17547.6,0,12178.7
11/20/2023,2.615,1.7986,2.3391,43.42,54.57,21.11,105.08,121.37,72.52,414000,1248.6,3422,4570.9,202521.9,205744.4,118143.5,61351.9,16536.1,0,10686
11/21/2023,2.5,1.8179,2.3593,34.88,43.04,18.56,102.73,118.24,71.73,409416.2,997.2,3015.3,4740.7,200761.7,207366.4,121903,60623.6,15248.6,0,9973.8
11/22/2023,2.625,1.9322,2.5153,163.73,206.89,77.42,105.61,122.65,71.56,421941.6,13130.3,2994.9,5505.3,200476.4,213286.4,126073.5,61447.4,16390.6,0,194.9
