Date,Open,High,Low,Close,Adj Close,Volume
4/18/2022," 21,866.90 "," 21,972.10 "," 21,847.60 "," 21,878.40 "," 21,878.40 "," 228,308,100.00 "
4/19/2022," 21,853.00 "," 22,035.70 "," 21,820.80 "," 22,018.80 "," 22,018.80 "," 204,365,100.00 "
4/20/2022," 22,012.50 "," 22,062.60 "," 21,934.00 "," 21,998.40 "," 21,998.40 "," 218,905,100.00 "
4/21/2022," 22,088.10 "," 22,088.10 "," 21,613.20 "," 21,650.40 "," 21,650.40 "," 258,689,400.00 "
4/22/2022," 21,593.90 "," 21,593.90 "," 21,169.30 "," 21,186.40 "," 21,186.40 "," 287,668,700.00 "
4/25/2022," 20,985.50 "," 21,074.70 "," 20,672.60 "," 21,011.90 "," 21,011.90 "," 317,526,500.00 "
4/26/2022," 21,021.20 "," 21,021.20 "," 20,690.80 "," 20,690.80 "," 20,690.80 "," 256,416,900.00 "
4/27/2022," 20,747.20 "," 20,855.50 "," 20,619.30 "," 20,744.20 "," 20,744.20 "," 234,351,800.00 "
4/28/2022," 20,899.90 "," 21,206.50 "," 20,817.90 "," 21,121.10 "," 21,121.10 "," 280,966,100.00 "
4/29/2022," 21,036.20 "," 21,168.80 "," 20,753.90 "," 20,762.00 "," 20,762.00 "," 287,081,200.00 "
5/2/2022," 20,707.70 "," 20,758.10 "," 20,456.80 "," 20,692.20 "," 20,692.20 "," 253,789,500.00 "
5/3/2022," 20,726.50 "," 21,030.70 "," 20,724.30 "," 20,905.30 "," 20,905.30 "," 249,853,500.00 "
5/4/2022," 20,973.00 "," 21,212.90 "," 20,798.80 "," 21,185.00 "," 21,185.00 "," 300,983,500.00 "
5/5/2022," 21,120.70 "," 21,120.70 "," 20,550.60 "," 20,696.20 "," 20,696.20 "," 284,578,000.00 "
5/6/2022," 20,664.50 "," 20,729.30 "," 20,416.40 "," 20,633.30 "," 20,633.30 "," 274,933,100.00 "
5/9/2022," 20,392.40 "," 20,392.40 "," 19,955.80 "," 19,999.70 "," 19,999.70 "," 340,770,200.00 "
5/10/2022," 20,166.20 "," 20,253.30 "," 19,736.70 "," 19,890.10 "," 19,890.10 "," 361,166,500.00 "
5/11/2022," 19,922.80 "," 20,189.40 "," 19,792.80 "," 19,837.30 "," 19,837.30 "," 324,385,300.00 "
5/12/2022," 19,681.30 "," 19,809.00 "," 19,480.00 "," 19,699.10 "," 19,699.10 "," 320,281,000.00 "
5/13/2022," 19,871.90 "," 20,196.60 "," 19,871.90 "," 20,099.80 "," 20,099.80 "," 294,638,400.00 "
5/16/2022," 20,116.00 "," 20,309.20 "," 20,064.80 "," 20,206.40 "," 20,206.40 "," 310,724,000.00 "
5/17/2022," 20,440.80 "," 20,514.60 "," 20,330.50 "," 20,491.00 "," 20,491.00 "," 278,816,000.00 "
5/18/2022," 20,424.00 "," 20,424.00 "," 20,040.50 "," 20,101.40 "," 20,101.40 "," 256,316,600.00 "
5/19/2022," 19,927.10 "," 20,336.10 "," 19,907.30 "," 20,181.90 "," 20,181.90 "," 259,832,400.00 "
5/20/2022," 20,335.70 "," 20,359.80 "," 19,937.30 "," 20,197.60 "," 20,197.60 "," 221,995,700.00 "
5/24/2022," 20,333.40 "," 20,337.30 "," 20,146.90 "," 20,286.20 "," 20,286.20 "," 304,125,000.00 "
5/25/2022," 20,295.20 "," 20,452.50 "," 20,290.70 "," 20,383.80 "," 20,383.80 "," 240,858,200.00 "
5/26/2022," 20,454.10 "," 20,624.70 "," 20,448.70 "," 20,532.20 "," 20,532.20 "," 267,121,500.00 "
5/27/2022," 20,587.10 "," 20,777.60 "," 20,581.70 "," 20,748.60 "," 20,748.60 "," 267,596,300.00 "
5/30/2022," 20,835.60 "," 20,940.10 "," 20,817.50 "," 20,919.40 "," 20,919.40 "," 122,884,600.00 "
5/31/2022," 20,830.50 "," 20,875.90 "," 20,697.60 "," 20,729.30 "," 20,729.30 "," 588,164,500.00 "
6/1/2022," 20,816.70 "," 20,866.40 "," 20,610.20 "," 20,713.70 "," 20,713.70 "," 268,211,700.00 "
6/2/2022," 20,713.60 "," 21,036.40 "," 20,713.60 "," 21,031.80 "," 21,031.80 "," 244,190,000.00 "
6/3/2022," 20,915.20 "," 20,931.50 "," 20,753.50 "," 20,790.70 "," 20,790.70 "," 206,023,800.00 "
6/6/2022," 20,912.90 "," 20,931.90 "," 20,796.10 "," 20,819.10 "," 20,819.10 "," 279,744,600.00 "
6/7/2022," 20,730.70 "," 20,928.20 "," 20,695.90 "," 20,928.20 "," 20,928.20 "," 263,549,000.00 "
6/8/2022," 20,879.50 "," 20,919.30 "," 20,712.00 "," 20,792.40 "," 20,792.40 "," 266,654,500.00 "
6/9/2022," 20,718.40 "," 20,771.70 "," 20,563.90 "," 20,563.90 "," 20,563.90 "," 239,596,000.00 "
6/10/2022," 20,390.30 "," 20,390.30 "," 20,196.20 "," 20,274.80 "," 20,274.80 "," 283,280,000.00 "
6/13/2022," 19,943.40 "," 19,943.40 "," 19,602.90 "," 19,742.60 "," 19,742.60 "," 340,413,100.00 "
6/14/2022," 19,844.30 "," 19,844.30 "," 19,435.00 "," 19,548.50 "," 19,548.50 "," 316,000,900.00 "
6/15/2022," 19,665.40 "," 19,743.40 "," 19,383.70 "," 19,611.60 "," 19,611.60 "," 281,533,900.00 "
6/16/2022," 19,284.00 "," 19,320.70 "," 18,952.70 "," 19,004.10 "," 19,004.10 "," 284,709,200.00 "
6/17/2022," 19,067.40 "," 19,194.00 "," 18,787.70 "," 18,930.50 "," 18,930.50 "," 579,457,700.00 "
6/20/2022," 18,967.70 "," 19,186.50 "," 18,967.70 "," 19,183.60 "," 19,183.60 "," 126,178,800.00 "
6/21/2022," 19,248.20 "," 19,385.50 "," 19,239.40 "," 19,257.30 "," 19,257.30 "," 275,427,300.00 "
6/22/2022," 18,947.10 "," 19,142.80 "," 18,871.70 "," 19,004.00 "," 19,004.00 "," 283,616,600.00 "
6/23/2022," 19,033.10 "," 19,067.00 "," 18,661.50 "," 18,717.10 "," 18,717.10 "," 312,412,300.00 "
6/24/2022," 18,831.70 "," 19,100.70 "," 18,828.90 "," 19,062.90 "," 19,062.90 "," 262,852,600.00 "
6/27/2022," 19,168.70 "," 19,294.20 "," 19,068.00 "," 19,258.30 "," 19,258.30 "," 321,214,400.00 "
6/28/2022," 19,406.50 "," 19,500.90 "," 19,160.20 "," 19,222.70 "," 19,222.70 "," 275,264,400.00 "
6/29/2022," 19,274.30 "," 19,274.30 "," 19,010.40 "," 19,078.60 "," 19,078.60 "," 215,310,300.00 "
6/30/2022," 18,848.70 "," 18,898.70 "," 18,665.30 "," 18,861.40 "," 18,861.40 "," 272,836,300.00 "
7/4/2022," 18,951.20 "," 19,129.70 "," 18,946.50 "," 19,028.90 "," 19,028.90 "," 122,906,700.00 "
7/5/2022," 18,877.20 "," 18,911.10 "," 18,520.40 "," 18,834.20 "," 18,834.20 "," 338,113,600.00 "
7/6/2022," 18,795.70 "," 18,872.10 "," 18,543.90 "," 18,729.70 "," 18,729.70 "," 317,959,800.00 "
7/7/2022," 18,871.30 "," 19,085.50 "," 18,871.30 "," 19,063.20 "," 19,063.20 "," 251,534,300.00 "
7/8/2022," 19,063.10 "," 19,100.10 "," 18,897.70 "," 19,022.90 "," 19,022.90 "," 197,640,400.00 "
7/11/2022," 18,905.30 "," 18,955.40 "," 18,785.80 "," 18,816.80 "," 18,816.80 "," 225,897,100.00 "
7/12/2022," 18,712.30 "," 18,798.30 "," 18,619.50 "," 18,678.60 "," 18,678.60 "," 232,305,400.00 "
7/13/2022," 18,517.50 "," 18,691.90 "," 18,378.80 "," 18,615.20 "," 18,615.20 "," 227,053,400.00 "
7/14/2022," 18,448.10 "," 18,466.80 "," 18,169.90 "," 18,329.10 "," 18,329.10 "," 340,294,700.00 "
7/15/2022," 18,491.00 "," 18,500.10 "," 18,311.60 "," 18,394.50 "," 18,394.50 "," 205,985,000.00 "
7/18/2022," 18,582.50 "," 18,733.60 "," 18,560.10 "," 18,595.60 "," 18,595.60 "," 270,479,500.00 "
7/19/2022," 18,723.10 "," 18,944.10 "," 18,716.90 "," 18,937.70 "," 18,937.70 "," 231,296,300.00 "
7/20/2022," 18,912.40 "," 19,056.40 "," 18,845.20 "," 19,020.70 "," 19,020.70 "," 197,328,500.00 "
7/21/2022," 18,954.00 "," 19,064.90 "," 18,870.80 "," 19,062.90 "," 19,062.90 "," 214,889,000.00 "
7/22/2022," 19,085.70 "," 19,141.70 "," 18,911.90 "," 18,982.90 "," 18,982.90 "," 180,504,600.00 "
7/25/2022," 19,010.30 "," 19,119.00 "," 18,971.50 "," 19,104.50 "," 19,104.50 "," 219,076,800.00 "
7/26/2022," 19,070.70 "," 19,110.50 "," 18,923.40 "," 18,972.70 "," 18,972.70 "," 209,670,300.00 "
7/27/2022," 19,056.90 "," 19,315.50 "," 19,056.90 "," 19,254.60 "," 19,254.60 "," 230,203,700.00 "
7/28/2022," 19,353.50 "," 19,472.70 "," 19,182.40 "," 19,456.70 "," 19,456.70 "," 251,616,900.00 "
7/29/2022," 19,539.90 "," 19,734.00 "," 19,539.90 "," 19,692.90 "," 19,692.90 "," 252,031,900.00 "
8/2/2022," 19,568.90 "," 19,673.50 "," 19,486.70 "," 19,505.30 "," 19,505.30 "," 270,793,400.00 "
8/3/2022," 19,616.10 "," 19,616.10 "," 19,485.00 "," 19,545.90 "," 19,545.90 "," 220,501,000.00 "
8/4/2022," 19,573.10 "," 19,619.10 "," 19,538.10 "," 19,577.00 "," 19,577.00 "," 250,540,000.00 "
8/5/2022," 19,471.30 "," 19,620.10 "," 19,443.30 "," 19,620.10 "," 19,620.10 "," 238,711,500.00 "
8/8/2022," 19,666.90 "," 19,768.00 "," 19,661.80 "," 19,669.20 "," 19,669.20 "," 243,324,500.00 "
8/9/2022," 19,693.60 "," 19,699.80 "," 19,540.20 "," 19,578.30 "," 19,578.30 "," 216,384,000.00 "
8/10/2022," 19,743.60 "," 19,911.00 "," 19,716.30 "," 19,885.90 "," 19,885.90 "," 264,927,000.00 "
8/11/2022," 20,014.20 "," 20,100.60 "," 19,961.10 "," 19,991.90 "," 19,991.90 "," 268,131,000.00 "
8/12/2022," 20,051.40 "," 20,188.60 "," 20,021.30 "," 20,179.80 "," 20,179.80 "," 230,349,300.00 "
8/15/2022," 20,061.40 "," 20,199.20 "," 20,023.10 "," 20,180.60 "," 20,180.60 "," 272,053,600.00 "
8/16/2022," 20,182.20 "," 20,287.20 "," 20,166.50 "," 20,270.00 "," 20,270.00 "," 223,800,800.00 "
8/17/2022," 20,191.70 "," 20,252.00 "," 20,130.80 "," 20,181.40 "," 20,181.40 "," 225,969,400.00 "
8/18/2022," 20,230.60 "," 20,323.60 "," 20,209.50 "," 20,265.40 "," 20,265.40 "," 199,911,000.00 "
8/19/2022," 20,184.90 "," 20,192.80 "," 20,067.20 "," 20,111.40 "," 20,111.40 "," 212,866,200.00 "
8/22/2022," 19,917.00 "," 19,974.90 "," 19,837.80 "," 19,974.90 "," 19,974.90 "," 252,502,700.00 "
8/23/2022," 19,968.50 "," 20,082.90 "," 19,941.10 "," 19,985.40 "," 19,985.40 "," 237,556,600.00 "
8/24/2022," 19,961.80 "," 20,068.90 "," 19,961.50 "," 20,021.40 "," 20,021.40 "," 216,588,500.00 "
8/25/2022," 20,113.10 "," 20,189.00 "," 20,081.00 "," 20,172.30 "," 20,172.30 "," 248,113,000.00 "
8/26/2022," 20,204.70 "," 20,205.60 "," 19,860.60 "," 19,873.30 "," 19,873.30 "," 219,288,100.00 "
8/29/2022," 19,752.80 "," 19,884.20 "," 19,705.00 "," 19,836.10 "," 19,836.10 "," 286,760,800.00 "
8/30/2022," 19,819.80 "," 19,819.80 "," 19,484.80 "," 19,512.90 "," 19,512.90 "," 220,073,700.00 "
8/31/2022," 19,450.60 "," 19,506.40 "," 19,329.90 "," 19,330.80 "," 19,330.80 "," 281,282,600.00 "
9/1/2022," 19,179.50 "," 19,179.50 "," 18,986.20 "," 19,142.70 "," 19,142.70 "," 248,534,900.00 "
9/2/2022," 19,349.40 "," 19,478.30 "," 19,203.80 "," 19,270.90 "," 19,270.90 "," 211,097,400.00 "
9/6/2022," 19,346.40 "," 19,371.50 "," 19,074.60 "," 19,088.20 "," 19,088.20 "," 258,388,000.00 "
9/7/2022," 19,013.70 "," 19,264.50 "," 18,982.00 "," 19,241.40 "," 19,241.40 "," 233,638,300.00 "
9/8/2022," 19,193.20 "," 19,415.50 "," 19,163.60 "," 19,413.00 "," 19,413.00 "," 226,538,100.00 "
9/9/2022," 19,592.40 "," 19,789.60 "," 19,592.40 "," 19,773.30 "," 19,773.30 "," 233,564,800.00 "
9/12/2022," 19,923.20 "," 20,032.60 "," 19,885.90 "," 19,987.20 "," 19,987.20 "," 286,226,100.00 "
9/13/2022," 19,713.10 "," 19,850.60 "," 19,602.50 "," 19,645.40 "," 19,645.40 "," 248,375,000.00 "
9/14/2022," 19,683.60 "," 19,809.10 "," 19,649.30 "," 19,726.10 "," 19,726.10 "," 237,740,700.00 "
9/15/2022," 19,640.70 "," 19,785.10 "," 19,521.30 "," 19,560.20 "," 19,560.20 "," 218,513,100.00 "
9/16/2022," 19,386.20 "," 19,421.60 "," 19,283.20 "," 19,385.90 "," 19,385.90 "," 622,084,600.00 "
9/19/2022," 19,203.30 "," 19,569.10 "," 19,198.10 "," 19,562.40 "," 19,562.40 "," 264,092,100.00 "
9/20/2022," 19,505.40 "," 19,507.80 "," 19,246.80 "," 19,368.70 "," 19,368.70 "," 234,575,900.00 "
9/21/2022," 19,473.70 "," 19,503.50 "," 19,184.50 "," 19,184.50 "," 19,184.50 "," 222,076,200.00 "
9/22/2022," 19,263.30 "," 19,290.30 "," 18,985.00 "," 19,002.70 "," 19,002.70 "," 209,762,900.00 "
9/23/2022," 18,739.70 "," 18,739.70 "," 18,372.60 "," 18,481.00 "," 18,481.00 "," 324,442,400.00 "
9/26/2022," 18,405.30 "," 18,603.50 "," 18,273.00 "," 18,327.00 "," 18,327.00 "," 350,601,100.00 "
9/27/2022," 18,493.90 "," 18,546.80 "," 18,247.70 "," 18,307.90 "," 18,307.90 "," 243,468,100.00 "
9/28/2022," 18,307.90 "," 18,703.90 "," 18,247.90 "," 18,648.90 "," 18,648.90 "," 229,100,000.00 "
9/29/2022," 18,534.00 "," 18,534.00 "," 18,258.40 "," 18,441.80 "," 18,441.80 "," 216,911,900.00 "
9/30/2022," 18,453.90 "," 18,685.00 "," 18,381.10 "," 18,444.20 "," 18,444.20 "," 238,134,400.00 "
10/3/2022," 18,621.80 "," 18,966.90 "," 18,581.30 "," 18,881.20 "," 18,881.20 "," 238,315,900.00 "
10/4/2022," 19,172.80 "," 19,405.10 "," 19,172.80 "," 19,371.00 "," 19,371.00 "," 283,826,900.00 "
10/5/2022," 19,240.30 "," 19,296.70 "," 19,106.50 "," 19,235.10 "," 19,235.10 "," 228,995,200.00 "
10/6/2022," 19,166.00 "," 19,197.80 "," 18,895.40 "," 18,979.00 "," 18,979.00 "," 247,767,500.00 "
10/7/2022," 18,849.10 "," 18,849.30 "," 18,522.60 "," 18,583.10 "," 18,583.10 "," 237,888,300.00 "
10/11/2022," 18,380.40 "," 18,427.30 "," 18,174.40 "," 18,216.70 "," 18,216.70 "," 304,718,800.00 "
10/12/2022," 18,185.10 "," 18,273.60 "," 18,111.60 "," 18,206.30 "," 18,206.30 "," 230,560,900.00 "
10/13/2022," 17,958.80 "," 18,661.40 "," 17,873.20 "," 18,613.60 "," 18,613.60 "," 263,546,600.00 "
10/14/2022," 18,686.90 "," 18,763.70 "," 18,319.90 "," 18,326.40 "," 18,326.40 "," 219,842,600.00 "
10/17/2022," 18,546.10 "," 18,756.70 "," 18,546.10 "," 18,621.00 "," 18,621.00 "," 272,425,800.00 "
10/18/2022," 18,872.10 "," 18,923.90 "," 18,668.80 "," 18,798.20 "," 18,798.20 "," 187,285,700.00 "
10/19/2022," 18,712.30 "," 18,761.60 "," 18,577.00 "," 18,674.40 "," 18,674.40 "," 205,778,100.00 "
10/20/2022," 18,682.10 "," 18,838.80 "," 18,534.30 "," 18,579.30 "," 18,579.30 "," 225,180,200.00 "
10/21/2022," 18,558.10 "," 18,880.80 "," 18,513.50 "," 18,861.00 "," 18,861.00 "," 209,607,800.00 "
10/24/2022," 18,915.00 "," 18,955.90 "," 18,786.10 "," 18,918.40 "," 18,918.40 "," 236,806,800.00 "
10/25/2022," 18,859.00 "," 19,099.50 "," 18,859.00 "," 19,097.00 "," 19,097.00 "," 227,760,800.00 "
10/26/2022," 19,097.50 "," 19,435.90 "," 19,097.50 "," 19,279.80 "," 19,279.80 "," 254,302,600.00 "
10/27/2022," 19,391.10 "," 19,516.40 "," 19,316.60 "," 19,352.10 "," 19,352.10 "," 223,826,400.00 "
10/28/2022," 19,365.10 "," 19,471.30 "," 19,282.70 "," 19,471.20 "," 19,471.20 "," 198,107,200.00 "
10/31/2022," 19,406.50 "," 19,510.90 "," 19,402.10 "," 19,426.10 "," 19,426.10 "," 262,561,400.00 "
11/1/2022," 19,674.90 "," 19,698.30 "," 19,496.30 "," 19,517.70 "," 19,517.70 "," 178,366,400.00 "
11/2/2022," 19,490.80 "," 19,669.40 "," 19,277.00 "," 19,277.00 "," 19,277.00 "," 290,685,300.00 "
11/3/2022," 19,133.90 "," 19,322.40 "," 19,090.60 "," 19,241.20 "," 19,241.20 "," 257,780,000.00 "
11/4/2022," 19,475.60 "," 19,580.10 "," 19,300.00 "," 19,449.80 "," 19,449.80 "," 298,290,900.00 "
11/7/2022," 19,525.20 "," 19,565.60 "," 19,431.10 "," 19,545.90 "," 19,545.90 "," 247,551,300.00 "
11/8/2022," 19,578.30 "," 19,743.30 "," 19,533.90 "," 19,660.30 "," 19,660.30 "," 231,561,300.00 "
11/9/2022," 19,570.50 "," 19,585.10 "," 19,338.00 "," 19,344.30 "," 19,344.30 "," 244,299,000.00 "
11/10/2022," 19,724.50 "," 20,035.30 "," 19,724.50 "," 19,990.40 "," 19,990.40 "," 301,123,200.00 "
11/11/2022," 20,097.50 "," 20,169.80 "," 20,023.50 "," 20,111.50 "," 20,111.50 "," 266,577,300.00 "
11/14/2022," 20,057.50 "," 20,102.30 "," 19,921.80 "," 19,921.80 "," 19,921.80 "," 367,889,200.00 "
11/15/2022," 20,110.10 "," 20,117.40 "," 19,938.60 "," 19,994.80 "," 19,994.80 "," 242,851,000.00 "
11/16/2022," 19,929.00 "," 20,011.60 "," 19,897.30 "," 19,958.00 "," 19,958.00 "," 266,857,900.00 "
11/17/2022," 19,790.50 "," 19,884.60 "," 19,742.30 "," 19,884.60 "," 19,884.60 "," 257,158,600.00 "
11/18/2022," 19,934.40 "," 19,995.20 "," 19,891.40 "," 19,980.90 "," 19,980.90 "," 243,056,700.00 "
11/21/2022," 19,901.80 "," 19,986.00 "," 19,787.10 "," 19,977.10 "," 19,977.10 "," 319,942,200.00 "
11/22/2022," 20,060.50 "," 20,236.50 "," 20,048.60 "," 20,220.00 "," 20,220.00 "," 221,847,400.00 "
11/23/2022," 20,185.10 "," 20,303.60 "," 20,185.10 "," 20,282.30 "," 20,282.30 "," 238,316,600.00 "
11/24/2022," 20,309.20 "," 20,386.70 "," 20,309.20 "," 20,344.10 "," 20,344.10 "," 88,111,700.00 "
11/25/2022," 20,348.90 "," 20,446.30 "," 20,342.20 "," 20,383.80 "," 20,383.80 "," 157,063,000.00 "
11/28/2022," 20,310.00 "," 20,397.90 "," 20,178.80 "," 20,220.50 "," 20,220.50 "," 276,019,100.00 "
11/29/2022," 20,319.80 "," 20,322.70 "," 20,229.30 "," 20,277.40 "," 20,277.40 "," 240,667,600.00 "
11/30/2022," 20,341.70 "," 20,456.60 "," 20,137.10 "," 20,453.30 "," 20,453.30 "," 510,923,700.00 "
12/1/2022," 20,541.20 "," 20,639.50 "," 20,486.30 "," 20,525.50 "," 20,525.50 "," 234,415,200.00 "
12/2/2022," 20,364.40 "," 20,554.50 "," 20,364.40 "," 20,485.70 "," 20,485.70 "," 264,750,500.00 "
12/5/2022," 20,453.70 "," 20,476.40 "," 20,204.00 "," 20,242.30 "," 20,242.30 "," 293,487,300.00 "
12/6/2022," 20,262.00 "," 20,306.60 "," 19,960.00 "," 19,990.20 "," 19,990.20 "," 273,032,300.00 "
12/7/2022," 19,971.30 "," 20,093.00 "," 19,957.60 "," 19,973.20 "," 19,973.20 "," 241,429,400.00 "
12/8/2022," 20,044.90 "," 20,086.40 "," 19,947.20 "," 19,969.20 "," 19,969.20 "," 240,247,300.00 "
12/9/2022," 19,990.10 "," 20,086.30 "," 19,944.80 "," 19,947.10 "," 19,947.10 "," 215,724,900.00 "
12/12/2022," 19,841.10 "," 20,019.90 "," 19,834.30 "," 20,019.70 "," 20,019.70 "," 305,801,700.00 "
12/13/2022," 20,312.90 "," 20,341.30 "," 19,955.60 "," 20,023.50 "," 20,023.50 "," 278,272,300.00 "
12/14/2022," 20,022.60 "," 20,081.80 "," 19,864.00 "," 19,891.70 "," 19,891.70 "," 263,781,200.00 "
12/15/2022," 19,722.90 "," 19,726.60 "," 19,512.90 "," 19,600.60 "," 19,600.60 "," 277,405,200.00 "
12/16/2022," 19,429.20 "," 19,504.20 "," 19,352.80 "," 19,443.30 "," 19,443.30 "," 543,394,400.00 "
12/19/2022," 19,455.60 "," 19,485.30 "," 19,159.60 "," 19,200.80 "," 19,200.80 "," 288,092,500.00 "
12/20/2022," 19,213.50 "," 19,379.10 "," 19,196.50 "," 19,306.90 "," 19,306.90 "," 256,453,900.00 "
12/21/2022," 19,447.30 "," 19,598.70 "," 19,447.30 "," 19,571.10 "," 19,571.10 "," 215,845,900.00 "
12/22/2022," 19,480.40 "," 19,480.40 "," 19,173.80 "," 19,349.70 "," 19,349.70 "," 222,587,000.00 "
12/23/2022," 19,361.40 "," 19,506.70 "," 19,315.10 "," 19,506.70 "," 19,506.70 "," 195,463,800.00 "
12/28/2022," 19,472.30 "," 19,519.00 "," 19,263.60 "," 19,284.10 "," 19,284.10 "," 241,863,200.00 "
12/29/2022," 19,316.90 "," 19,515.40 "," 19,308.90 "," 19,485.90 "," 19,485.90 "," 185,217,200.00 "
12/30/2022," 19,401.30 "," 19,496.20 "," 19,332.80 "," 19,384.90 "," 19,384.90 "," 155,571,700.00 "
1/3/2023," 19,531.40 "," 19,661.60 "," 19,380.30 "," 19,443.80 "," 19,443.80 "," 261,589,200.00 "
1/4/2023," 19,460.10 "," 19,639.50 "," 19,414.60 "," 19,588.80 "," 19,588.80 "," 238,146,400.00 "
1/5/2023," 19,518.70 "," 19,536.00 "," 19,386.70 "," 19,506.80 "," 19,506.80 "," 194,759,400.00 "
1/6/2023," 19,615.60 "," 19,821.40 "," 19,556.60 "," 19,814.50 "," 19,814.50 "," 222,341,300.00 "
1/9/2023," 19,900.00 "," 19,987.50 "," 19,840.80 "," 19,857.10 "," 19,857.10 "," 211,962,600.00 "
1/10/2023," 19,857.30 "," 19,898.90 "," 19,745.60 "," 19,898.90 "," 19,898.90 "," 198,069,200.00 "
1/11/2023," 19,980.40 "," 20,038.30 "," 19,910.30 "," 20,025.10 "," 20,025.10 "," 231,468,900.00 "
1/12/2023," 20,101.60 "," 20,214.30 "," 19,993.40 "," 20,211.20 "," 20,211.20 "," 263,797,000.00 "
1/13/2023," 20,150.90 "," 20,380.00 "," 20,147.60 "," 20,360.10 "," 20,360.10 "," 237,924,900.00 "
1/16/2023," 20,340.70 "," 20,435.10 "," 20,324.40 "," 20,390.30 "," 20,390.30 "," 118,836,200.00 "
1/17/2023," 20,410.20 "," 20,479.90 "," 20,389.80 "," 20,457.50 "," 20,457.50 "," 240,442,600.00 "
1/18/2023," 20,535.70 "," 20,632.00 "," 20,376.20 "," 20,376.20 "," 20,376.20 "," 280,008,600.00 "
1/19/2023," 20,290.50 "," 20,406.50 "," 20,258.30 "," 20,341.40 "," 20,341.40 "," 221,749,000.00 "
1/20/2023," 20,364.10 "," 20,517.10 "," 20,287.30 "," 20,503.20 "," 20,503.20 "," 219,872,800.00 "
1/23/2023," 20,535.40 "," 20,641.70 "," 20,480.40 "," 20,631.60 "," 20,631.60 "," 237,356,600.00 "
1/24/2023," 20,565.00 "," 20,653.20 "," 20,502.40 "," 20,629.60 "," 20,629.60 "," 210,676,200.00 "
1/25/2023," 20,501.80 "," 20,634.30 "," 20,402.20 "," 20,599.60 "," 20,599.60 "," 237,469,000.00 "
1/26/2023," 20,672.10 "," 20,700.50 "," 20,559.30 "," 20,700.50 "," 20,700.50 "," 276,746,400.00 "
1/27/2023," 20,669.70 "," 20,763.00 "," 20,621.90 "," 20,714.50 "," 20,714.50 "," 250,949,400.00 "
1/30/2023," 20,609.00 "," 20,713.70 "," 20,570.20 "," 20,572.10 "," 20,572.10 "," 260,418,500.00 "
1/31/2023," 20,600.30 "," 20,771.60 "," 20,590.10 "," 20,767.40 "," 20,767.40 "," 294,121,300.00 "
2/1/2023," 20,731.90 "," 20,828.40 "," 20,579.50 "," 20,751.10 "," 20,751.10 "," 293,853,300.00 "
2/2/2023," 20,813.50 "," 20,843.20 "," 20,696.90 "," 20,740.40 "," 20,740.40 "," 292,419,400.00 "
2/3/2023," 20,680.90 "," 20,830.30 "," 20,680.90 "," 20,758.30 "," 20,758.30 "," 262,056,000.00 "
2/6/2023," 20,662.30 "," 20,683.60 "," 20,550.10 "," 20,628.90 "," 20,628.90 "," 212,391,500.00 "
2/7/2023," 20,612.00 "," 20,775.70 "," 20,541.60 "," 20,725.00 "," 20,725.00 "," 227,523,300.00 "
2/8/2023," 20,710.50 "," 20,779.20 "," 20,623.10 "," 20,679.50 "," 20,679.50 "," 188,011,200.00 "
2/9/2023," 20,774.10 "," 20,821.70 "," 20,541.30 "," 20,597.80 "," 20,597.80 "," 234,223,700.00 "
2/10/2023," 20,540.10 "," 20,624.00 "," 20,484.50 "," 20,612.10 "," 20,612.10 "," 254,306,600.00 "
2/13/2023," 20,610.50 "," 20,741.50 "," 20,604.70 "," 20,702.20 "," 20,702.20 "," 199,921,700.00 "
2/14/2023," 20,675.80 "," 20,766.80 "," 20,553.20 "," 20,704.80 "," 20,704.80 "," 213,762,300.00 "
2/15/2023," 20,642.50 "," 20,725.70 "," 20,576.60 "," 20,720.40 "," 20,720.40 "," 263,772,700.00 "
2/16/2023," 20,572.50 "," 20,706.20 "," 20,531.50 "," 20,606.40 "," 20,606.40 "," 263,447,700.00 "
2/17/2023," 20,546.50 "," 20,575.30 "," 20,456.80 "," 20,515.20 "," 20,515.20 "," 235,929,000.00 "
2/21/2023," 20,463.10 "," 20,463.10 "," 20,242.80 "," 20,252.60 "," 20,252.60 "," 247,827,700.00 "
2/22/2023," 20,246.80 "," 20,284.00 "," 20,134.50 "," 20,193.30 "," 20,193.30 "," 270,951,400.00 "
2/23/2023," 20,233.80 "," 20,293.70 "," 20,083.40 "," 20,188.20 "," 20,188.20 "," 253,377,400.00 "
2/24/2023," 20,115.50 "," 20,220.00 "," 19,997.30 "," 20,219.20 "," 20,219.20 "," 232,664,600.00 "
2/27/2023," 20,245.60 "," 20,374.00 "," 20,236.80 "," 20,260.10 "," 20,260.10 "," 257,382,400.00 "
2/28/2023," 20,223.70 "," 20,242.60 "," 20,156.50 "," 20,221.20 "," 20,221.20 "," 410,582,800.00 "
3/1/2023," 20,200.90 "," 20,318.90 "," 20,200.90 "," 20,259.80 "," 20,259.80 "," 321,373,700.00 "
3/2/2023," 20,209.70 "," 20,347.10 "," 20,149.00 "," 20,337.20 "," 20,337.20 "," 268,034,900.00 "
3/3/2023," 20,384.90 "," 20,609.00 "," 20,384.90 "," 20,581.60 "," 20,581.60 "," 269,826,500.00 "
